0.067,1.000
0.396,1.000
0.267,1.000
0.074,1.000
0.105,1.000
0.468,1.000
0.499,1.000
0.079,1.000
0.135,1.000
0.026,1.000
0.020,1.000
0.300,1.000
0.048,1.000
0.440,1.000
0.074,1.000
0.041,1.000
0.008,1.000
0.160,1.000
0.066,1.000
0.088,1.000
0.056,1.000
0.117,1.000
0.240,1.000
0.245,1.000
0.252,1.000
0.052,1.000
0.397,1.000
0.310,1.000
0.260,1.000
0.008,1.000
0.273,1.000
0.304,1.000
0.265,1.000
0.117,1.000
0.079,1.000
0.006,1.000
0.057,1.000
0.207,1.000
0.004,1.000
0.243,1.000
0.086,1.000
0.092,1.000
0.077,1.000
0.014,1.000
0.218,1.000
0.023,1.000
0.257,1.000
0.466,1.000
0.163,1.000
0.005,1.000
0.273,1.000
0.005,1.000
0.362,1.000
0.139,1.000
0.102,1.000
0.038,1.000
0.201,1.000
0.245,1.000
0.787,1.000
0.019,1.000
0.789,1.000
0.214,1.000
0.413,1.000
0.831,1.000
0.789,1.000
0.268,1.000
0.740,1.000
0.962,1.000
0.126,1.000
0.027,1.000
0.390,1.000
0.004,1.000
0.771,1.000
0.030,1.000
0.028,1.000
0.027,1.000
0.090,1.000
0.064,1.000
0.037,1.000
0.190,1.000
0.122,1.000
0.466,1.000
0.104,1.000
0.152,1.000
0.046,1.000
0.004,1.000
0.211,1.000
0.429,1.000
0.005,1.000
0.004,1.000
0.256,1.000
0.400,1.000
0.016,1.000
0.828,1.000
0.410,1.000
0.299,1.000
0.382,1.000
0.450,1.000
0.014,1.000
0.005,1.000
0.053,1.000
0.001,1.000
0.002,1.000
0.024,1.000
0.049,1.000
0.110,1.000
0.037,1.000
0.430,1.000
0.230,1.000
0.004,1.000
0.107,1.000
0.143,1.000
0.037,1.000
0.309,1.000
0.035,1.000
0.002,1.000
0.106,1.000
0.845,1.000
0.065,1.000
0.197,1.000
0.003,1.000
0.307,1.000
0.413,1.000
0.070,1.000
0.012,1.000
0.371,1.000
0.053,1.000
0.415,1.000
0.311,1.000
0.009,1.000
0.259,1.000
0.784,1.000
0.965,1.000
0.524,1.000
0.622,1.000
0.904,1.000
0.701,1.000
0.265,1.000
0.286,1.000
0.030,1.000
0.859,1.000
0.323,1.000
0.395,1.000
0.208,1.000
0.090,1.000
0.185,1.000
0.075,1.000
0.245,1.000
0.266,1.000
0.580,1.000
0.033,1.000
0.082,1.000
0.994,1.000
0.008,1.000
0.211,1.000
0.002,1.000
0.000,1.000
0.001,1.000
0.000,1.000
0.001,1.000
0.171,1.000
0.009,1.000
0.005,1.000
0.011,1.000
0.056,1.000
0.007,1.000
0.160,1.000
0.001,1.000
0.417,1.000
0.044,1.000
0.114,1.000
0.219,1.000
0.010,1.000
0.001,1.000
0.027,1.000
0.250,1.000
0.350,1.000
0.058,1.000
0.082,1.000
0.185,1.000
0.173,1.000
0.139,1.000
0.025,1.000
0.066,1.000
0.001,1.000
0.101,1.000
0.003,1.000
0.313,1.000
0.250,1.000
0.000,1.000
0.160,1.000
0.161,1.000
0.430,1.000
0.053,1.000
0.096,1.000
0.045,1.000
0.153,1.000
0.086,1.000
0.363,1.000
0.001,1.000
0.030,1.000
0.048,1.000
0.632,1.000
0.284,1.000
0.005,1.000
0.003,1.000
0.101,1.000
0.045,1.000
0.056,1.000
0.001,1.000
0.265,1.000
0.120,1.000
0.057,1.000
0.132,1.000
0.121,1.000
0.017,1.000
0.006,1.000
0.056,1.000
0.007,1.000
0.058,1.000
0.080,1.000
0.573,1.000
0.284,1.000
0.674,1.000
0.453,1.000
0.342,1.000
0.707,1.000
0.267,1.000
0.250,1.000
0.008,1.000
0.422,1.000
0.160,1.000
0.441,1.000
0.034,1.000
0.154,1.000
0.719,1.000
0.537,1.000
0.008,1.000
0.059,1.000
0.721,1.000
0.005,1.000
0.677,1.000
0.483,1.000
0.001,1.000
0.046,1.000
0.288,1.000
0.036,1.000
0.141,1.000
0.042,1.000
0.001,1.000
0.000,1.000
0.000,1.000
0.000,1.000
0.071,1.000
0.170,1.000
0.342,1.000
0.006,1.000
0.181,1.000
0.002,1.000
0.626,1.000
0.119,1.000
0.007,1.000
0.002,1.000
0.028,1.000
0.000,1.000
0.001,1.000
0.001,1.000
0.000,1.000
0.007,1.000
0.002,1.000
0.510,1.000
0.020,1.000
0.004,1.000
0.001,1.000
0.032,1.000
0.005,1.000
0.093,1.000
0.003,1.000
0.030,1.000
0.000,1.000
0.097,1.000
0.022,1.000
0.178,1.000
0.002,1.000
0.054,1.000
0.005,1.000
0.002,1.000
0.001,1.000
0.001,1.000
0.088,1.000
0.009,1.000
0.002,1.000
0.003,1.000
